mf_0,mf_1,mf_2,mf_3,mf_4,mf_5,mf_6,mf_7,mf_8,mf_9,mf_10,mf_11,mf_12,mf_13,mf_14,measure
-0.6037584,3.6853156,0.22887798,5.5520205,1.5031306,5.910249,4.278406,5.8345785,5.448203,6.0266943,4.8989553,5.156928,4.42112,2.5719235,4.0883007,SYM
0.5869043,0.96958876,1.5682882,8.412943,2.2423785,5.588565,6.174564,6.417869,4.459161,6.55191,4.499802,5.2852197,3.6759002,2.8020914,4.2440243,BR
0.55353516,1.3418766,1.6872693,7.714472,1.8896139,5.334344,5.7611737,6.190894,4.6828136,6.409616,4.59149,5.1927996,3.631939,2.8474731,4.0492187,MCR
6.770603,1.3519099,4.8589816,4.4633665,0.69764775,4.551137,5.1100183,5.2525315,4.833516,5.984808,4.5336103,4.7110715,4.0158086,2.8336358,3.9400702,MCR
8.182078,1.9377655,4.9418983,4.114516,0.58007663,4.5692625,4.949706,5.098372,4.717471,5.726382,4.409101,4.447839,4.4593053,3.004929,3.7660487,BR
-1.4015877,4.1519337,-0.63490635,5.1216407,1.5183957,6.4763713,4.001338,5.646559,5.723188,5.9120317,5.089457,5.0112433,4.644268,2.4958165,4.016766,BR
4.1867514,0.95396966,4.2268496,5.1323795,0.7316284,4.125172,4.512891,5.1055536,5.270667,6.6374636,4.513191,5.308598,3.2014258,2.3350022,4.536686,MCR
-1.6655686,8.999488,1.3648554,3.0563707,0.38506863,2.6818242,5.397935,5.8558626,5.31829,6.252942,4.7068367,5.601707,2.9901588,2.8599026,3.9867597,MCR
-0.5215244,3.5619633,0.38587508,5.5870585,1.431892,5.721572,4.222929,5.8609896,5.4072423,6.116549,4.836734,5.319124,4.2621636,2.7035196,4.011608,SYM
-1.7501912,9.1103525,1.5011681,3.0431745,0.3882291,2.5124028,5.4426327,5.8394966,5.2548485,6.1921306,4.7606554,5.5181575,3.0214205,2.8682718,3.9105577,MCR
-0.5121952,3.6273353,0.34748882,5.5967064,1.5059624,5.840047,4.3121243,5.829764,5.425707,6.034243,4.895702,5.162116,4.3896556,2.5823722,4.0829463,SYM
-1.7764779,5.271111,-1.0969975,4.583266,1.4110957,6.212064,3.775127,5.7510924,5.857565,5.925744,5.0404096,5.212589,4.5609946,2.3726232,4.105537,OS
0.7128675,0.7888521,1.659772,8.694079,2.2680757,5.5254693,6.7480187,6.596128,4.3146877,6.5762906,4.509222,5.292881,3.4969115,2.8094058,4.4015923,MCR
0.033781677,1.5593672,1.0485945,8.6785145,2.3855987,6.0672665,6.940348,6.7998276,4.3170033,6.6134553,4.521205,5.3819475,3.5953405,2.772532,4.7461596,MCR
3.9607217,-0.7598924,5.165125,6.885629,1.0021939,3.4121816,4.8273997,5.385375,4.6285896,6.139684,4.756834,4.4115996,3.4034646,3.0460649,3.8043888,MCR
-1.7678794,9.000863,1.0701627,2.8785362,0.2430794,2.8046277,5.455335,5.981578,5.4128866,6.277032,4.542529,5.768493,2.9197166,2.8309658,3.9775229,OS
2.192373,-0.56605047,3.421551,7.836609,1.6306194,4.045296,5.5674176,5.933461,4.5911455,6.4070897,4.5985136,4.979064,3.5227478,2.8515399,3.722657,MCR
3.463866,1.932194,3.4614754,5.6569695,1.1377265,4.8549566,4.8341837,5.5462084,4.901383,6.1814904,4.5452456,5.0040455,3.974061,2.6612906,3.8361914,BR
-1.6860905,9.041555,1.4351858,3.0702648,0.39864615,2.6069152,5.4131904,5.8344088,5.2909746,6.228849,4.7385097,5.5535235,3.0056727,2.8640153,3.9667006,MCR
8.463904,2.6523051,4.337559,4.5680904,0.7045709,4.4804296,4.7581415,4.939922,4.577917,5.802837,4.264917,4.409921,4.138748,2.8458004,3.3975487,MCR
-1.5004603,5.405518,-1.1440493,4.0579205,0.9976984,5.9420695,3.1413414,6.0056443,5.678063,5.9858594,4.932747,5.6089835,4.4599786,2.5942268,4.047615,MCR
-1.5010446,9.461124,4.575448,3.8234313,0.29452804,2.9437046,5.2606854,6.0210495,5.0452247,6.318696,5.1382303,5.145402,3.3637342,3.0592659,3.8625948,BR
-0.61815065,7.1105375,7.4604373,7.82244,1.6112934,6.5313487,3.1352708,5.7618413,3.2582195,6.6615067,5.573811,4.7387557,5.414772,2.8146114,4.077206,MCR
-1.5148232,3.6355894,-0.6982596,5.764128,1.8683498,6.932801,4.547112,5.8297987,5.558299,5.9054685,5.0479255,4.75139,4.7178025,2.2641785,4.247803,MCR
-1.7088821,4.987836,-1.1153883,4.7244644,1.4654977,6.3809032,3.7639432,5.752526,5.828453,5.8843446,5.0303187,5.1695237,4.649207,2.3902617,4.123171,OS
-1.507892,6.029169,-0.92294574,3.63253,0.955511,5.447389,3.2545176,5.963892,5.681456,5.9680915,4.900598,5.5667543,4.378733,2.6270924,4.067592,OS
-1.9750675,7.0541644,-0.15263398,3.681362,1.0255504,4.6252418,4.0301037,5.9331746,5.740644,6.178531,4.8823814,5.5468607,3.8854263,2.5200891,4.0922694,SYM
-1.5178214,5.416554,-1.4536194,4.1236796,1.0907152,6.296399,3.1058686,5.861682,5.717751,5.8256226,4.858506,5.5382366,4.57074,2.697214,4.0518966,SYM
6.50402,1.2665828,4.818521,4.5576873,0.7228114,4.5037565,5.101759,5.273905,4.847235,6.0160584,4.5614505,4.728308,3.9478502,2.812812,3.9771924,MCR
11.656543,6.254865,1.7303796,6.6524453,0.26020855,4.272732,4.5671296,5.5042953,4.2535577,6.54742,4.183921,4.1661673,4.4808,3.014922,3.8056984,BR
0.55554324,1.0059496,1.5426092,8.385144,2.2376492,5.563398,6.1395073,6.4067783,4.4448075,6.580274,4.526522,5.3195705,3.6989694,2.7905965,4.2303452,BR
4.0737495,-0.33835325,4.9582677,6.5538716,0.94767153,3.6139264,4.800374,5.3313136,4.739802,6.150195,4.751119,4.5176,3.4032514,2.9703085,3.934325,MCR
2.1105611,-0.78270733,3.4864998,8.548861,1.9759352,4.035004,6.1412773,6.411667,4.310166,6.6607895,4.666702,5.1824136,3.2577147,2.6972551,3.721007,MCR
-2.0356653,7.4678984,-0.006499892,3.3565776,1.0146654,4.3405247,4.14499,5.835105,5.801703,6.2604403,4.6671224,5.6507535,3.822923,2.6584096,4.09607,MCR
-0.01573957,3.3301828,1.0480548,5.841539,1.4954451,5.482554,4.5327053,5.8152905,5.277005,6.0808487,4.873502,5.172413,4.2247925,2.641612,4.031149,BR
3.563382,1.8569561,3.5273015,5.661744,1.1215556,4.789828,4.8371277,5.52695,4.900608,6.201311,4.559562,5.00776,3.9193919,2.6729252,3.8687243,BR
0.8322205,0.9457166,1.879638,7.903711,1.9120167,5.174959,5.7765136,6.1603484,4.636285,6.4328084,4.5312004,5.155837,3.6506357,2.8419755,3.993286,SYM
2.117275,-0.6126892,3.3744009,8.240201,1.81941,4.1048527,5.935142,6.197385,4.4419284,6.5526776,4.6325727,5.09892,3.3529992,2.7474804,3.7249472,BR
-1.6001434,4.818715,-1.0903286,4.762423,1.4535813,6.4342823,3.6970131,5.782858,5.781099,5.8500924,5.00463,5.1788397,4.7037673,2.4388196,4.1300254,OS
-1.4472094,4.3191724,-0.78355896,5.1150937,1.5759408,6.4683075,3.990017,5.7860794,5.6918197,5.874786,5.0051827,5.023009,4.6961803,2.3987288,4.1447554,BR
11.830545,6.985988,1.3822473,6.828274,0.13575159,4.374196,4.378671,5.625765,4.0783334,6.4366837,4.159531,3.9500396,4.4568367,2.915532,3.8378406,BR
-1.4529636,5.305245,-1.0229278,4.1619577,1.0721307,5.96981,3.2783656,5.938222,5.6790853,5.9367566,4.9087486,5.5306497,4.4967585,2.62129,4.056008,MCR
8.990859,5.7013693,1.375398,-0.32054767,8.361194,0.33264947,4.4125733,3.6469872,4.497856,6.2641883,3.4580107,5.2266927,2.8766773,3.015967,0.82506543,MCR
7.110492,1.3815254,5.027914,4.2982874,0.6796928,4.521363,5.1680827,5.3113794,4.857755,5.963573,4.564276,4.7521224,4.1863666,2.8754892,3.9643762,MCR
-1.7281846,6.8918414,0.6831556,4.0660887,0.9201701,4.6272116,4.575464,5.603005,5.932174,6.5206056,4.8891215,5.73183,3.6491039,2.4262054,3.9588153,OS
-1.5044678,3.9469795,-0.7124599,5.462455,1.7495937,6.7658353,4.2678375,5.785579,5.651176,5.826623,5.0093613,4.849541,4.8061395,2.3423655,4.2370996,MCR
11.767323,6.603844,1.560789,6.774703,0.19341066,4.361373,4.485493,5.565404,4.1656933,6.501174,4.168173,4.069532,4.4770236,2.9357135,3.767213,MCR
11.67053,6.1386347,1.7425888,6.6271296,0.26647666,4.2156887,4.6401505,5.4623613,4.337466,6.5267873,4.1345077,4.212489,4.507482,3.0597079,3.8748317,BR
2.682693,-0.938604,4.1861515,7.777029,1.4499137,3.6302233,5.311486,5.803426,4.5633254,6.3246117,4.683592,4.7110868,3.4464283,2.9677129,3.6931496,BR
-1.540925,5.557345,-1.224797,3.9553912,0.9682735,5.958623,3.0930254,5.9737816,5.690781,5.9278398,4.897473,5.641813,4.4724336,2.6502888,4.04462,MCR
0.75534016,1.0347723,1.8270913,7.6311207,1.8147469,5.1070194,5.4910846,6.0060534,4.789043,6.3858194,4.5912576,5.156751,3.716884,2.8349574,3.871109,MCR
-1.8475384,6.8328447,-0.6915335,3.4465666,0.8511391,4.845029,3.578464,6.109128,5.6243362,6.041037,4.963748,5.602335,3.9996269,2.5564318,4.0518403,BR
1.2027656,0.34278056,2.191993,8.503924,2.0547686,5.03521,6.4242167,6.3705964,4.3973927,6.5119348,4.507891,5.1932783,3.439449,2.8276138,4.1411824,BR
-1.6865462,8.963557,1.1937695,2.9766455,0.31583762,2.7934816,5.409343,5.9327774,5.387504,6.2935514,4.61603,5.7175517,2.9339173,2.849563,4.008296,MCR
4.4120803,0.70110744,4.4355087,5.6826854,0.9261433,4.1688604,4.810478,5.3472805,4.9474993,6.2930894,4.642548,4.909219,3.5073125,2.702452,4.122935,MCR
-1.7675742,5.939276,-0.84187186,4.0259943,1.0717984,5.5323105,3.607151,5.973937,5.7271476,6.033634,4.9569926,5.5006633,4.2596984,2.5259488,4.0653768,OS
7.23953,1.470543,5.0032268,4.291726,0.6574235,4.5152264,5.130637,5.287012,4.832773,5.928608,4.5361314,4.714469,4.2128263,2.9027834,3.9206748,MCR
-0.6232435,7.2646294,8.390343,8.148441,1.4384522,7.0843616,2.8067248,5.6733203,3.230171,6.589597,5.447169,4.899964,5.705514,2.8767254,4.0613265,BR
2.1402323,-0.513169,3.35756,7.8744526,1.6419227,4.0862637,5.607097,5.950711,4.5867205,6.414234,4.5928197,4.992724,3.5164464,2.8411703,3.737589,MCR
2.267303,-0.69344413,3.6281075,7.841217,1.5701975,3.914883,5.483162,5.8859825,4.5861044,6.383855,4.624016,4.8943996,3.4905968,2.889254,3.7258556,MCR
7.8484464,2.106162,4.5536923,4.5549226,0.64685714,4.31748,4.853826,5.1574388,4.6962223,5.9299216,4.3142557,4.6813917,4.1202855,2.954919,3.540447,BR
-1.9232348,6.7924614,-0.5217604,3.638751,0.9722979,4.883655,3.7599943,6.005975,5.7086954,6.106181,4.912459,5.576376,4.0020266,2.5419366,4.0719643,MCR
-0.9446336,3.886037,-0.18836194,5.374126,1.5148398,6.159541,4.1197314,5.8336787,5.5377216,5.9493394,4.934705,5.104552,4.5649858,2.5048685,4.124524,SYM
7.192119,1.3567508,5.11382,4.2142344,0.65011424,4.5376015,5.2242794,5.3501306,4.8759227,5.9313188,4.6070924,4.7386875,4.266241,2.9098754,4.010787,MCR
0.43099466,3.49242,1.8711462,5.905461,1.3392754,5.0434194,4.8231063,5.839791,5.0176306,6.145264,4.8750596,5.2082562,3.991475,2.7195265,3.9427903,BR
-1.8913696,6.645677,-0.88912845,3.5620954,0.89114296,5.0859203,3.4571671,6.09752,5.668509,6.017321,4.941063,5.643763,4.092451,2.5704637,4.04928,BR
-1.4924108,5.533595,-1.1725786,3.982583,1.0233238,5.9495816,3.1595995,5.9329247,5.687142,5.912739,4.8905234,5.5789948,4.480442,2.65169,4.0545845,MCR
7.1232095,1.3934805,5.0338187,4.283307,0.6646503,4.5311303,5.1752234,5.3150635,4.856501,5.947187,4.569781,4.7345347,4.197807,2.8903966,3.9661722,MCR
-1.458495,8.699345,1.1455269,3.1346095,0.4321869,3.1103632,5.2406783,5.904193,5.3791513,6.3434296,4.6712084,5.739472,2.98027,2.8467245,4.0984697,BR
8.627528,1.7326878,5.135417,3.6879961,0.5245535,4.77984,5.1672754,5.244643,4.6578736,5.704876,4.6209564,4.3453317,4.5787973,3.0608892,3.960683,MCR
-1.4725578,9.117011,2.9721277,3.536273,0.41036868,2.521814,5.688911,5.8353853,5.2376423,6.4608006,4.847772,5.4583554,2.9937305,2.9462104,3.9524832,MCR
2.0527554,-0.51421607,3.263479,8.194825,1.7987903,4.1756997,5.929809,6.1615143,4.473677,6.524336,4.6133432,5.0906196,3.3811047,2.7608488,3.7432063,BR
7.2351227,1.3403932,5.1587567,4.171798,0.6427824,4.5412226,5.251688,5.3687415,4.887243,5.923179,4.6271396,4.742121,4.306363,2.9205575,4.0342426,MCR
2.566915,-1.0839816,4.136033,8.490836,1.7608253,3.6597884,5.7165384,6.3063,4.404264,6.6202283,4.7340884,4.9392605,3.3519082,2.8230505,3.6561348,MCR
4.4076552,0.69813335,4.4262314,5.6591926,0.93292266,4.1724515,4.81343,5.3555636,4.961044,6.3109894,4.6424556,4.931285,3.4943726,2.686321,4.145934,MCR
-1.5317496,5.252752,-1.1919845,4.0960417,0.9492041,6.120604,3.0435123,6.0204816,5.725839,5.9504385,4.938922,5.686569,4.5678144,2.5990076,4.0443273,SYM
0.031925976,1.5699755,1.0621276,8.621304,2.3978117,6.0880823,6.872247,6.759931,4.350564,6.6157236,4.5403166,5.3858604,3.637189,2.7780032,4.70297,MCR
4.071281,1.0686177,4.1726093,5.0123034,0.7253542,4.1511307,4.4895473,5.076798,5.2779045,6.6403303,4.498595,5.3179703,3.1878054,2.3168745,4.5492234,MCR
-1.4691721,5.381392,-1.039796,4.0512123,0.9802182,5.8972607,3.1737368,5.995565,5.671091,5.96946,4.914246,5.619836,4.4692216,2.6249888,4.0428815,MCR
1.9672188,-0.5883693,3.23195,8.428468,1.9420389,4.192075,6.1529207,6.3311977,4.3583703,6.604928,4.6255136,5.17697,3.2997694,2.7121792,3.755964,MCR
8.019255,2.18255,4.546528,4.498868,0.6152097,4.368157,4.8078313,5.1223173,4.660917,5.85917,4.236001,4.6202326,4.2278543,2.9816225,3.5255806,BR
-1.7124693,6.8925714,0.728971,4.081925,0.9130725,4.612411,4.6057067,5.5975885,5.929023,6.52992,4.8881507,5.7357845,3.632627,2.4285376,3.9561083,OS
4.9125166,0.93656284,4.47659,5.269826,0.83912295,4.287281,4.8347974,5.274622,4.9482865,6.2649803,4.587239,4.9309196,3.5799255,2.6741273,4.103709,SYM
12.105461,6.2951694,1.375096,6.7414093,-0.009163043,4.48846,4.650593,5.335281,4.4454722,6.123816,3.8047843,4.2703996,4.677158,2.8297985,3.9065242,BR
4.967517,0.9999378,4.4545736,5.2071724,0.8278955,4.319462,4.837359,5.2618723,4.9480157,6.2601557,4.571235,4.938394,3.5945735,2.6664987,4.0909014,SYM
-0.92264205,3.867154,-0.15938185,5.3927894,1.5185565,6.146405,4.136942,5.833212,5.5309067,5.9537225,4.9330764,5.1038876,4.5561905,2.507074,4.123919,SYM
2.3561883,-0.5800686,3.5784132,7.790806,1.5969446,3.9805071,5.530644,5.9124613,4.582319,6.4284225,4.6300144,4.9634786,3.4542494,2.8278418,3.7294595,MCR
-0.48271823,1.9779139,1.2063335,8.37102,2.2151601,6.206982,6.7232428,6.7630982,4.4111032,6.5835857,4.685624,5.4235525,3.401713,2.8835907,4.605437,MCR
-1.5211982,9.446149,4.5562477,3.7920787,0.2672239,2.960503,5.237462,6.04732,5.045704,6.299145,5.145252,5.1239676,3.381968,3.063675,3.8511417,BR
8.24381,1.9662236,4.915408,4.0864973,0.5735692,4.586393,4.958281,5.095517,4.681647,5.720643,4.413442,4.4304743,4.453381,3.0255947,3.7460463,BR
-1.2747273,9.36354,3.6587763,3.6871815,0.3714326,2.6743896,5.709067,5.874358,5.2293816,6.663101,4.9897747,5.550775,2.908821,2.8750145,4.0559025,SYM
12.39596,6.7118645,1.0183696,7.194555,-0.022730395,4.9681406,4.4046783,4.95373,4.253279,5.666127,3.4405115,4.5254107,4.67748,2.7688723,3.4667838,SYM
0.93668866,0.85338473,2.0517306,7.495817,1.7188855,4.8414793,5.218743,5.8554344,4.8839703,6.369151,4.643506,5.145813,3.789314,2.8220456,3.738557,SYM
4.047849,1.0929776,4.1613407,4.990535,0.7245806,4.1565437,4.4860063,5.0724573,5.27886,6.6400943,4.496319,5.319156,3.1864545,2.3143234,4.5503364,MCR
-1.7620573,5.1773677,-1.1165127,4.6259336,1.4228579,6.272232,3.7634704,5.756829,5.8447013,5.918386,5.0344462,5.2056427,4.585427,2.3823104,4.108801,OS
0.25833625,1.969561,1.544814,7.401276,1.8238422,5.4810944,5.726896,6.257916,4.7085414,6.3803625,4.6686873,5.241812,3.5917516,2.861258,4.1470265,BR
5.183888,1.1084368,4.3747287,5.0531907,0.7583048,4.357795,4.826191,5.1763005,4.9889374,6.2802434,4.485344,4.9863577,3.553576,2.6029532,4.0691724,SYM
12.309379,7.303383,1.0795546,7.3516264,0.11505989,4.892647,4.372196,5.0264063,4.062341,5.8829155,3.666447,4.4349256,4.5522895,2.785712,3.3918965,SYM
-1.5676943,6.1683116,-0.9032699,3.5514503,0.9117793,5.3536806,3.2628846,5.9843717,5.6712575,5.98442,4.901008,5.5989175,4.324043,2.6305275,4.0650415,SYM
-1.6118164,4.01107,-0.9006229,5.482677,1.712184,6.8261952,4.421971,5.833085,5.60821,6.044575,5.0191483,5.038177,4.5352445,2.4799078,4.1539526,MCR
-0.63569856,7.2181606,7.86514,7.9810734,1.5180825,6.7409754,2.9554045,5.7102814,3.2357135,6.621396,5.5152254,4.8249974,5.5695004,2.8357594,4.048454,MCR
-1.7955452,6.014587,-0.8180114,4.0043225,1.066756,5.4820266,3.6350408,5.975372,5.729743,6.0438247,4.96096,5.5013576,4.231718,2.5181658,4.0647955,OS
1.1801132,0.6228019,2.173555,8.087063,1.9397621,5.01016,5.961089,6.217463,4.5266237,6.472618,4.5053244,5.159208,3.547602,2.8300712,4.0246925,SYM
0.006415042,3.3527074,1.0963029,5.8375735,1.484189,5.454368,4.5468564,5.815551,5.2638226,6.0831995,4.8749213,5.1744175,4.2124596,2.645876,4.0256696,BR
